match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,1,2,3,1,1
2,blueberry,1,2,3,1,1
3,blueberry,1,2,3,1,1
4,blueberry,1,2,3,1,1
5,blueberry,1,2,3,1,1
6,blueberry,1,2,3,1,1
7,blueberry,1,2,3,1,1
8,blueberry,1,2,3,1,1
9,blueberry,1,2,3,1,1
10,blueberry,1,2,3,1,1
11,blueberry,1,2,3,1,1
12,blueberry,1,2,3,1,1
13,blueberry,1,2,3,1,1
14,blueberry,1,2,3,1,1
15,blueberry,1,2,3,1,1
16,blueberry,1,2,3,1,1
17,blueberry,1,2,3,1,1
18,blueberry,1,2,3,1,1
19,blueberry,1,2,3,1,1
20,blueberry,1,2,3,1,1
21,blueberry,1,2,3,1,1
22,blueberry,1,2,3,1,1
23,blueberry,1,2,3,1,1
24,blueberry,1,2,3,1,1
25,blueberry,1,2,3,1,1
26,blueberry,1,2,3,1,1
27,blueberry,1,2,3,1,1
28,blueberry,1,2,3,1,1
29,blueberry,1,2,3,1,1
30,blueberry,1,2,3,1,1
31,blueberry,1,2,3,1,1
32,blueberry,1,2,3,1,1
33,blueberry,1,2,3,1,1
34,blueberry,1,2,3,1,1
35,blueberry,1,2,3,1,1
36,blueberry,1,2,3,1,1
37,blueberry,1,2,3,1,1
38,blueberry,1,2,3,1,1
39,blueberry,1,2,3,1,1
40,blueberry,1,2,3,1,1
41,blueberry,1,2,3,1,1
42,blueberry,1,2,3,1,1
43,blueberry,1,2,3,1,1
44,blueberry,1,2,3,1,1
45,blueberry,1,2,3,1,1
46,blueberry,1,2,3,1,1
47,blueberry,1,2,3,1,1
48,blueberry,1,2,3,1,1
49,blueberry,1,2,3,1,1
50,blueberry,1,2,3,1,1
51,blueberry,1,2,3,1,1
52,blueberry,1,2,3,1,1
53,blueberry,1,2,3,1,1
54,blueberry,1,2,3,1,1
55,blueberry,1,2,3,1,1
56,blueberry,1,2,3,1,1
57,blueberry,1,2,3,1,1
58,blueberry,1,2,3,1,1
59,blueberry,1,2,3,1,1
60,blueberry,1,2,3,1,1
61,blueberry,1,2,3,1,1
62,blueberry,1,2,3,1,1
63,blueberry,1,2,3,1,1
64,blueberry,1,2,3,1,1
